100725		19942.44221152179		79943.42831316032
100725		19931.734622682445		79948.32302627154
100725		19927.18468198087		79963.62360950466
100725		19955.611749050207		80032.46979063842
100725		19990.282793706283		80122.54241235554
100725		19943.996021602303		80138.19271659199
1018		19163.899628277868		78075.77225550637
101905		19945.694589966908		77814.93959827349
101905		19234.72443666216		78030.74447433371
101918		21534.873978290707		78334.04962441511
101918		21529.85168686509		78328.15159748495
101918		21523.43286878057		78324.31988037098
101918		21515.684085387737		78323.20615127776
101918		21508.50101621356		78323.6963263005
101918		20864.25422709342		78523.3478339808
101918		20787.438424293883		78542.38488474488
101920		19082.22724837344		77882.44426962454
101920		19142.288382083178		78028.60644054506
101920		19137.46143575944		78035.2341390485
101920		19106.85456866771		78048.12024949305
101947		22378.718525772914		76487.63644222636
101947		22328.214368090965		76415.52394129802
1024		18968.959823737852		77553.41829292476
1025		19099.28934388794		76741.61074024905
102510		21043.635675161146		76125.8373317346
102510		21028.47610618733		76120.88322749455
102510		20866.05926002469		76171.64248973317
102510		20856.36017978564		76184.28194623813
1028		19070.968864263967		76688.07000796031
1028		19077.85328188818		76732.87706984207
103105		18973.486161950976		76519.08307472616
103105		18758.61537205521		76061.2934899088
103125		20425.94696560409		75866.62762804888
103125		19380.008407732472		76185.4734717533
103125		19362.901828699745		76184.65298380703
103125		19341.964992234483		76146.32713823579
103130		21440.241652231663		75545.70784640964
103130		21405.05748321954		75568.73043368198
103130		20453.747358964756		75857.97254640516
103145		23451.41740522161		75024.80154324137
103145		23432.32134259958		75026.10427334905
103145		23424.562294850126		75020.73951613158
103145		23387.751243236475		74966.27467120718
103145		23372.631721585058		74959.44744943269
103145		23352.441850693896		74961.80797732901
103145		23256.965125817806		74991.89989801217
103145		23212.311072233133		75013.61179840472
103170		18635.637372570112		75765.8237997992
103170		18642.39750549849		75798.00827525835
103170		18749.646277209744		76031.98173807655
103175		18660.247829746455		75728.73705603182
103175		18647.771312025376		75739.51829365827
103186		23597.30809838511		74200.39576804079
103186		23567.794243901037		74210.28875473049
103186		23559.76681342721		74296.84879502188
103186		23800.575954424217		74822.09410644975
1034		18613.11737693101		75750.06078587286
1034		18625.835802682675		75769.63711674698
1034		18661.503605647013		75804.00276687928
10351		18461.019727831706		75814.17918220721
103510		19067.403891226277		75594.05836381204
103510		19025.534956540912		75603.92485580966
103510		18659.713321506977		75716.50659523159
1039		18653.854987710714		75497.10543266684
103905		18787.558375025168		75478.75013989955
103905		18719.486167174764		75496.08129314147
1050		18619.771812798455		75116.96560533065
1051		18644.055772592314		74868.63968342636
10511		18475.11301680375		74936.37821033597
10511		18433.566370775923		74964.15444007237
105140		22807.100433366373		73637.694649145
105140		22786.473502331413		73587.32973889168
1054		18653.747001630254		74204.63665069547
1054		18592.731169984676		74390.6811093064
105510		19678.5003639739		73944.53361445572
105510		19649.37882404588		73905.44093420077
105510		19616.265673016198		73885.53944497742
105510		19579.655686367303		73896.14533320908
105510		18942.458008802496		74093.13688927703
105541		24457.92557448242		72498.26833414566
105541		24454.162915278226		72508.81123621762
105541		24454.845654647797		72520.23714781646
105542		24534.975759296678		72585.78649642039
105542		24539.867923175916		72590.49959904049
105542		24541.08540932648		72596.66509793513
105542		24541.986867046915		72602.61136585847
105556		26250.290531425737		71939.16926716268
105556		26248.684338697232		71947.21655669622
105905		19522.042960099876		73402.37636608258
105905		19486.749503454193		73421.16329648066
105905		19485.46768597141		73534.72873410583
105905		19465.452583732083		73548.9633035129
1062		18514.83819955215		73742.520083284
1062		18512.47565700952		73775.43789885193
1066		18832.370745492168		72983.82915104833
1066		18795.20980484318		73152.48744950723
106787		24161.00735859014		72330.21680951118
106801		25953.074453337118		71394.1797903236
106801		25933.776802157983		71407.38616008218
106802		26173.0525705209		71929.35751411878
106802		26176.34832287859		71933.10125631839
106802		26182.879653627053		71937.61714601424
106802		26241.67313178163		71952.25957249478
106802		26250.233183529228		71955.24744753819
107110		20653.37366998475		71755.20001032483
107110		20601.12380460929		71678.04418737907
107110		20588.803855200298		71669.52593363822
107125		21984.177956735715		71481.72834327072
107125		21970.278577274643		71480.42666342668
107125		21955.77089127805		71473.16458402015
107125		21859.218470321037		71363.48136066273
107125		21844.71034833789		71356.21970254742
107125		21832.482101422735		71353.30321275908
107125		21822.532857603393		71354.73273388017
107125		21815.5461360896		71358.20987806655
107125		21780.537672399543		71383.853187453
107125		21682.72018696461		71414.53318674117
107125		21659.710534470156		71431.85618598294
107130		22242.91022915952		71328.29622070119
107135		22613.975076879375		71187.4524381496
107135		22602.886549505405		71186.70874316897
107135		22567.48957601376		71163.61935452279
107135		22558.37560104672		71164.24090365786
107135		22539.76893915329		71170.76195761934
107140		22956.186972063966		71087.58472378086
107140		22932.034413510934		71084.73215463012
107150		23554.307495447807		70890.33030635305
1074		18581.167880879715		71827.585070014
107565		25126.93824288901		70120.92625530064
107565		25188.62701175362		70226.16405053064
107565		25226.419427732937		70236.37394163944
108150		23644.00018562097		68991.70649127755
108150		23614.897545863874		69015.50239567645
108152		24006.12635761965		68393.00721742399
108152		24023.090705809183		68404.7366992291
108152		24132.097086613998		68427.03863294795
108152		24144.5440368047		68430.1547620548
108505		18462.18265303597		70383.5167648634
108510		18642.214193631895		70314.92051838245
108510		18626.060443063267		70343.27166293841
108510		18606.750860100612		70356.2674155403
108510		18511.446477241814		70394.56090183929
108512		18685.520790534094		70307.61134143826
108925		19592.044603057206		69153.12804834824
1092		17424.82487921603		69403.06915768888
1096		17269.485002556816		69175.46591222938
1100		24155.030701424927		82122.4463901082
1130		24798.808655614965		81174.86524489522
1130		24682.920484955423		81245.21387904696
1130		24606.894656460732		81311.10816483572
11301		24369.01094977185		81662.09056229144
11301		24273.351140500978		81909.70697339252
1150		25767.691318969242		80522.50395100005
1150		25719.05674690474		80565.7151945103
1150		25345.416825853288		80854.84904341865
1150		25236.377996601164		80929.93344604969
1150		25148.584385786206		80984.48951760028
11501		26109.492527105846		79942.42018511612
11501		26086.856012736447		80032.42192743067
11501		26075.283105302602		80126.8722468866
11501		26079.693117693998		80232.37274665851
11501		26049.674717958085		80291.65803780872
11501		26017.54613085836		80330.27386652958
11501		25916.75654579606		80382.24774677772
11501		25823.340754667297		80423.31131418329
11521		25979.709847343154		79897.50881354045
11521		25904.72388106957		79890.48423760757
11521		25878.216958868317		79942.59221410751
11523		25866.331013216637		80241.72947763838
11524		25718.86849663034		80501.55313337967
11524		25628.971759051085		80577.06579377316
11524		25263.93295188714		80846.53414949216
11524		25165.778958116658		80903.53134592343
11524		25024.603529763408		80975.60559093021
11524		24915.90899419505		81012.50861511566
11524		24818.630371252075		81057.30482434575
11525		24578.42506288644		81198.57689661812
11525		24476.775695015676		81346.00415805262
11525		24281.9054109063		81640.28352058679
11525		24197.473779398948		81831.6314119678
11525		24148.510065684095		81996.27684919909
11525		24079.341075183824		82108.53253344633
11525		24034.76377383992		82253.80009011924
1155		26309.07267595362		79652.50888969563
1155		26170.625689349137		79813.92482481617
1155		26156.209665724076		79862.39880926162
1160		26532.372436556965		78994.5714994166
1160		26483.70146969054		79276.50183357764
1160		26478.59117846284		79378.16260891687
1165		26594.04708542954		77967.74318484962
1165		26540.210067142732		78047.4007827118
1165		26513.933383502066		78093.51815328561
1165		26445.03859552089		78215.36194160674
1170		27515.55990903452		77623.08423512988
1170		27256.578586393036		77742.0696454104
1170		27131.57665660139		77807.58762497082
11801		27957.2611133568		77548.61854899395
1205		33925.855491125025		75838.86828318425
1210		34316.41354893893		75979.47436015401
1210		34275.02573003434		75984.74658425525
1210		34242.19034713972		76000.44997944962
1310		34392.476079714485		75829.27321977261
1310		34340.45174538251		75861.60153856128
1400		25994.52875544969		79769.46215000376
1405		26380.61463521421		77922.58556704782
1415		27526.655893106945		77315.98762928601
1415		27329.701675342396		77401.48131776322
1415		27222.436550198123		77406.1323915394
1415		26785.290631376207		77537.37213170994
1415		26615.080638136715		77597.02296299394
1415		26545.11059291009		77647.16465302557
1415		26460.017258885317		77741.03653828893
1425		29959.915953853168		76546.46429492347
1425		29867.945716081187		76595.64489281736
1449		31927.15362266358		76292.36554690823
1502		31727.39363881573		74320.47327362839
1502		31889.151403884403		74684.51454147417
1502		31889.93627895415		74692.19428007212
1502		31809.556162179448		74738.9254024988
1502		31295.935834561475		74897.71289381944
1502		31288.759948684834		74904.64692900702
1509		33440.51721298043		72416.71630267706
1509		33435.64448082168		72425.26880200021
1509		33434.39716707356		72434.16121097561
1509		33438.85730126966		72442.66414180864
1509		33446.29026296269		72452.13843318354
1509		33629.77106314059		72588.75546953641
1509		33636.96581778489		72595.89756168891
1509		33639.99928812962		72604.4974569995
1509		33637.97936825827		72612.85567100439
1509		33636.3752196366		72618.24974868447
1509		33101.31271794345		73076.33994000405
1509		33015.97085790336		73211.33809403516
1510		34105.91359084565		71801.77318313811
1510		34107.68636643235		71810.4019438941
1510		34107.468011098914		71825.72917539906
1510		34103.44598014187		71834.38924384303
1510		34097.83642097842		71840.60519905388
1515		33927.32477375679		71457.46803152654
1515		33968.32633828465		71501.79421184212
1520		33937.508853392676		70219.02123152651
1520		33939.2216102751		70246.42214739695
1520		33930.86955859233		70281.6108514145
1545		32327.49143730942		66823.09541557543
1545		32318.45040532481		66831.83173538279
1545		32310.95120687317		66843.50745192543
1545		32311.4682479389		66860.72575309873
1545		32484.777785543352		67195.99773783237
1545		32491.887814552523		67302.0778813446
1551		32247.977659570053		66352.02559384517
1551		32240.453640767373		66346.82334023248
1551		32232.348077920265		66329.70863340143
1551		32223.66447768733		66313.15333662834
1551		32213.354621357284		66324.24952037726
1551		32163.64043949265		66341.67207129765
1551		32158.064843613654		66349.32735766843
1551		32154.330823601224		66356.3377927756
1551		32349.169678570703		66745.23806294426
1551		32353.276398934424		66760.54696835112
1551		32349.122651699		66775.89960621111
1555		32147.05256133061		65831.4983367389
1555		32147.48689839244		65852.71402793191
1555		32122.96748981625		65867.13498696219
1555		32081.814263558947		65888.35622977093
1555		32064.46552725695		65905.12025724724
1555		32058.59123309329		65932.43281268794
1555		32058.73776067607		65950.83535505459
1565		31139.907412825152		63890.89551233873
1601		17112.53681712132		68492.86322628986
1601		16868.07548633404		68559.46351589914
1601		16817.178218379617		68582.19111395534
1601		16800.422532144003		68554.80969271064
16011		16887.12165422924		68572.96125536878
160120		19454.44132595323		67733.23452886101
160140		21702.80018694233		67992.71756850183
160146		23738.36187177524		67183.01589898113
160147		23994.505484399386		67614.86938209832
160150		25314.25882313028		67067.98719022144
160150		25269.747043263167		67106.32942347508
160162		25713.72630140651		65853.20461170655
160162		25947.98055446986		65647.85715851933
